All 2131 irreps of the N=5, p=3 Fock space (2^75 states)
maximal weight (12, 6, 0, -6, -12), C2max = 240

    #                 lambda              partition     C2      dim
  643     (11, 2, 2, -7, -8)     (19, 10, 10, 1, 0)    168 6,331,325
  644   (11, 3, -1, -3, -10)      (21, 13, 9, 7, 0)    168 31,416,000
  645    (11, 5, -4, -4, -8)      (19, 13, 4, 4, 0)    168 9,032,100
  646   (12, 0, -1, -1, -10)      (22, 10, 9, 9, 0)    168 2,416,700
  647     (12, 1, 0, -4, -9)      (21, 10, 9, 5, 0)    168 16,641,625
  648     (12, 1, 1, -7, -7)       (19, 8, 8, 0, 0)    168 2,713,425
  649    (12, 2, -2, -3, -9)      (21, 11, 7, 6, 0)    168 16,978,500
  650    (12, 3, -3, -4, -8)      (20, 11, 5, 4, 0)    168 16,618,350
  651    (12, 3, -2, -6, -7)      (19, 10, 5, 1, 0)    168 16,116,100
  652    (12, 4, -5, -5, -6)      (18, 10, 1, 1, 0)    168 2,241,525
  653      (7, 5, 5, -8, -9)     (16, 14, 14, 1, 0)    167 1,713,600
  654     (7, 6, 3, -5, -11)     (18, 17, 14, 6, 0)    167 14,414,400
  655     (8, 6, 1, -4, -11)     (19, 17, 12, 7, 0)    167 31,298,400
  656     (8, 7, 0, -5, -10)     (18, 17, 10, 5, 0)    167 23,654,400
  657     (9, 4, 2, -4, -11)     (20, 15, 13, 7, 0)    167 32,659,200
  658     (9, 8, -5, -5, -7)      (16, 15, 2, 2, 0)    167 1,713,600
  659    (10, 3, 2, -5, -10)     (20, 13, 12, 5, 0)    167 25,804,800
  660   (10, 5, -2, -3, -10)      (20, 15, 8, 7, 0)    167 25,804,800
  661     (10, 5, 0, -7, -8)      (18, 13, 8, 1, 0)    167 23,654,400
  662    (11, 4, -2, -4, -9)      (20, 13, 7, 5, 0)    167 32,659,200
  663    (11, 4, -1, -6, -8)      (19, 12, 7, 2, 0)    167 31,298,400
  664    (11, 5, -3, -6, -7)      (18, 12, 4, 1, 0)    167 14,414,400
  665     (7, 7, 2, -6, -10)     (17, 17, 12, 4, 0)    166 9,261,000
  666     (8, 5, 1, -2, -12)    (20, 17, 13, 10, 0)    166 23,166,000
  667     (8, 8, -2, -5, -9)      (17, 17, 7, 4, 0)    166 8,316,000
  668     (9, 5, 0, -3, -11)     (20, 16, 11, 8, 0)    166 36,679,500
  669      (9, 5, 2, -8, -8)     (17, 13, 10, 0, 0)    166 8,316,000
  670    (10, 2, 2, -3, -11)     (21, 13, 13, 8, 0)    166 11,340,000
  671    (10, 6, -2, -7, -7)      (17, 13, 5, 0, 0)    166 9,261,000
  672   (11, 3, -2, -2, -10)      (21, 13, 8, 8, 0)    166 11,340,000
  673     (11, 3, 0, -5, -9)      (20, 12, 9, 4, 0)    166 36,679,500
  674    (12, 2, -1, -5, -8)      (20, 10, 7, 3, 0)    166 23,166,000
  675      (6, 6, 5, -8, -9)     (15, 15, 14, 1, 0)    165  868,224
  676     (7, 7, 1, -4, -11)     (18, 18, 12, 7, 0)    165 10,986,976
  677     (9, 3, 3, -4, -11)     (20, 14, 14, 7, 0)    165 11,698,176
  678      (9, 4, 3, -7, -9)     (18, 13, 12, 2, 0)    165 13,389,376
  679    (9, 6, -1, -4, -10)      (19, 16, 9, 6, 0)    165 34,456,576
  680      (9, 6, 0, -6, -9)      (18, 15, 9, 3, 0)    165 32,870,376
  681     (9, 7, -3, -4, -9)      (18, 16, 6, 5, 0)    165 13,389,376
  682     (9, 8, -5, -6, -6)      (15, 14, 1, 0, 0)    165  868,224
  683     (10, 4, 1, -6, -9)     (19, 13, 10, 3, 0)    165 34,456,576
  684     (11, 0, 0, 0, -11)    (22, 11, 11, 11, 0)    165  861,224
  685    (11, 4, -3, -3, -9)      (20, 13, 6, 6, 0)    165 11,698,176
  686    (11, 4, -1, -7, -7)      (18, 11, 6, 0, 0)    165 10,986,976
  687     (7, 5, 3, -3, -12)     (19, 17, 15, 9, 0)    164 13,342,875
  688     (7, 5, 4, -5, -11)     (18, 16, 15, 6, 0)    164 9,326,625
  689     (8, 5, 3, -6, -10)     (18, 15, 13, 4, 0)    164 19,144,125
  690      (8, 6, 2, -7, -9)     (17, 15, 11, 2, 0)    164 16,584,750
  691     (9, 3, 1, -1, -12)    (21, 15, 13, 11, 0)    164 13,820,625
  692     (9, 5, 1, -5, -10)     (19, 15, 11, 5, 0)    164 40,028,625
  693     (9, 7, -2, -6, -8)      (17, 15, 6, 2, 0)    164 16,584,750
  694    (10, 3, 0, -2, -11)     (21, 14, 11, 9, 0)    164 23,205,000
  695    (10, 4, 0, -4, -10)     (20, 14, 10, 6, 0)    164 42,483,000
  696    (10, 5, -1, -5, -9)      (19, 14, 8, 4, 0)    164 40,028,625
  697    (10, 6, -3, -5, -8)      (18, 14, 5, 3, 0)    164 19,144,125
  698    (11, 2, 0, -3, -10)     (21, 12, 10, 7, 0)    164 23,205,000
  699    (11, 5, -4, -5, -7)      (18, 12, 3, 2, 0)    164 9,326,625
  700    (12, 1, -1, -3, -9)      (21, 10, 8, 6, 0)    164 13,820,625
  701    (12, 3, -3, -5, -7)      (19, 10, 4, 2, 0)    164 13,342,875
  702     (7, 6, 1, -2, -12)    (19, 18, 13, 10, 0)    163 12,751,200
  703     (8, 5, 0, -1, -12)    (20, 17, 12, 11, 0)    163 12,902,400
  704     (8, 8, -3, -4, -9)      (17, 17, 6, 5, 0)    163 4,586,400
  705      (9, 4, 3, -8, -8)     (17, 12, 11, 0, 0)    163 4,586,400
  706    (9, 5, -1, -2, -11)     (20, 16, 10, 9, 0)    163 20,109,600
  707     (11, 2, 1, -5, -9)     (20, 11, 10, 4, 0)    163 20,109,600
  708     (12, 1, 0, -5, -8)       (20, 9, 8, 3, 0)    163 12,902,400
  709    (12, 2, -1, -6, -7)       (19, 9, 6, 1, 0)    163 12,751,200
  710     (6, 6, 3, -3, -12)     (18, 18, 15, 9, 0)    162 5,039,650
  711     (6, 6, 4, -5, -11)     (17, 17, 15, 6, 0)    162 3,790,150
  712     (7, 4, 4, -3, -12)     (19, 16, 16, 9, 0)    162 5,112,900
  713      (7, 7, 2, -7, -9)     (16, 16, 11, 2, 0)    162 5,878,600
  714     (8, 4, 2, -2, -12)    (20, 16, 14, 10, 0)    162 17,388,800
  715     (8, 4, 4, -6, -10)     (18, 14, 14, 4, 0)    162 6,993,800
  716     (8, 5, 2, -4, -11)     (19, 16, 13, 7, 0)    162 26,919,200
  717     (8, 6, 0, -3, -11)     (19, 17, 11, 8, 0)    162 24,174,150
  718      (8, 6, 2, -8, -8)     (16, 14, 10, 0, 0)    162 5,684,800
  719    (8, 7, -1, -4, -10)      (18, 17, 9, 6, 0)    162 18,168,150
  720      (8, 7, 0, -6, -9)      (17, 16, 9, 3, 0)    162 17,409,700
  721     (8, 8, -2, -6, -8)      (16, 16, 6, 2, 0)    162 5,684,800
  722     (9, 2, 2, -1, -12)    (21, 14, 14, 11, 0)    162 5,304,000
  723      (9, 3, 0, 0, -12)    (21, 15, 12, 12, 0)    162 5,255,250
  724    (9, 6, -2, -3, -10)      (19, 16, 8, 7, 0)    162 18,747,300
  725      (9, 6, 0, -7, -8)      (17, 14, 8, 1, 0)    162 17,409,700
  726     (9, 7, -2, -7, -7)      (16, 14, 5, 0, 0)    162 5,878,600
  727   (10, 3, -1, -1, -11)    (21, 14, 10, 10, 0)    162 8,508,500
  728     (10, 3, 2, -6, -9)     (19, 12, 11, 3, 0)    162 18,747,300
  729     (10, 4, 1, -7, -8)      (18, 12, 9, 1, 0)    162 18,168,150
  730    (10, 6, -4, -4, -8)      (18, 14, 4, 4, 0)    162 6,993,800
  731    (11, 1, 1, -3, -10)     (21, 11, 11, 7, 0)    162 8,508,500
  732     (11, 3, 0, -6, -8)      (19, 11, 8, 2, 0)    162 24,174,150
  733    (11, 4, -2, -5, -8)      (19, 12, 6, 3, 0)    162 26,919,200
  734    (11, 5, -4, -6, -6)      (17, 11, 2, 0, 0)    162 3,790,150
  735     (12, 0, 0, -3, -9)       (21, 9, 9, 6, 0)    162 5,255,250
  736    (12, 1, -2, -2, -9)      (21, 10, 7, 7, 0)    162 5,304,000
  737    (12, 2, -2, -4, -8)      (20, 10, 6, 4, 0)    162 17,388,800
  738    (12, 3, -4, -4, -7)      (19, 10, 3, 3, 0)    162 5,112,900
  739    (12, 3, -3, -6, -6)       (18, 9, 3, 0, 0)    162 5,039,650
  740     (7, 6, 3, -6, -10)     (17, 16, 13, 4, 0)    161 11,172,000
  741     (9, 4, 1, -3, -11)     (20, 15, 12, 8, 0)    161 30,618,000
  742    (10, 2, 1, -2, -11)     (21, 13, 12, 9, 0)    161 13,860,000
  743    (10, 6, -3, -6, -7)      (17, 13, 4, 1, 0)    161 11,172,000
  744   (11, 2, -1, -2, -10)      (21, 12, 9, 8, 0)    161 13,860,000
  745    (11, 3, -1, -4, -9)      (20, 12, 8, 5, 0)    161 30,618,000
  746     (6, 5, 5, -5, -11)     (17, 16, 16, 6, 0)    160 1,935,549
  747     (7, 6, 0, -1, -12)    (19, 18, 12, 11, 0)    160 7,029,099
  748     (7, 7, 0, -3, -11)     (18, 18, 11, 8, 0)    160 8,432,424
  749      (7, 7, 2, -8, -8)     (15, 15, 10, 0, 0)    160 2,014,551
  750     (8, 3, 3, -2, -12)    (20, 15, 15, 10, 0)    160 6,432,426
  751      (8, 5, 3, -7, -9)     (17, 14, 12, 2, 0)    160 12,122,649
  752     (8, 6, 1, -5, -10)     (18, 16, 11, 5, 0)    160 26,702,676
  753     (8, 8, -2, -7, -7)      (15, 15, 5, 0, 0)    160 2,014,551
  754     (9, 4, 2, -5, -10)     (19, 14, 12, 5, 0)    160 27,638,226
  755     (9, 7, -3, -5, -8)      (17, 15, 5, 3, 0)    160 12,122,649
  756    (10, 3, 1, -4, -10)     (20, 13, 11, 6, 0)    160 29,405,376
  757   (10, 4, -1, -3, -10)      (20, 14, 9, 7, 0)    160 29,405,376
  758    (10, 5, -2, -4, -9)      (19, 14, 7, 5, 0)    160 27,638,226
  759    (10, 5, -1, -6, -8)      (18, 13, 7, 2, 0)    160 26,702,676
  760     (11, 3, 0, -7, -7)      (18, 10, 7, 0, 0)    160 8,432,424
  761    (11, 5, -5, -5, -6)      (17, 11, 1, 1, 0)    160 1,935,549
  762     (12, 1, 0, -6, -7)       (19, 8, 7, 1, 0)    160 7,029,099
  763    (12, 2, -3, -3, -8)      (20, 10, 5, 5, 0)    160 6,432,426
  764     (6, 5, 4, -3, -12)     (18, 17, 16, 9, 0)    159 4,224,000
  765     (7, 6, 2, -4, -11)     (18, 17, 13, 7, 0)    159 15,092,000
  766     (8, 4, 3, -4, -11)     (19, 15, 14, 7, 0)    159 15,456,000
  767    (8, 6, -1, -2, -11)     (19, 17, 10, 9, 0)    159 13,156,000
  768    (8, 7, -2, -3, -10)      (18, 17, 8, 7, 0)    159 9,856,000
  769      (8, 7, 0, -7, -8)      (16, 15, 8, 1, 0)    159 9,216,000
  770      (9, 2, 1, 0, -12)    (21, 14, 13, 12, 0)    159 4,420,000
  771      (9, 5, 1, -6, -9)     (18, 14, 10, 3, 0)    159 29,172,000
  772     (9, 6, -1, -5, -9)      (18, 15, 8, 4, 0)    159 29,172,000
  773     (10, 3, 2, -7, -8)     (18, 11, 10, 1, 0)    159 9,856,000
  774     (11, 2, 1, -6, -8)      (19, 10, 9, 2, 0)    159 13,156,000
  775    (11, 4, -3, -4, -8)      (19, 12, 5, 4, 0)    159 15,456,000
  776    (11, 4, -2, -6, -7)      (18, 11, 5, 1, 0)    159 15,092,000
  777    (12, 0, -1, -2, -9)       (21, 9, 8, 7, 0)    159 4,420,000
  778    (12, 3, -4, -5, -6)       (18, 9, 2, 1, 0)    159 4,224,000
  779     (7, 5, 2, -2, -12)    (19, 17, 14, 10, 0)    158 12,751,200
  780     (7, 5, 4, -6, -10)     (17, 15, 14, 4, 0)    158 7,207,200
  781     (7, 7, 1, -5, -10)     (17, 17, 11, 5, 0)    158 9,363,900
  782     (8, 4, 1, -1, -12)    (20, 16, 13, 11, 0)    158 12,927,600
  783      (8, 4, 4, -7, -9)     (17, 13, 13, 2, 0)    158 4,422,600
  784      (8, 5, 3, -8, -8)     (16, 13, 11, 0, 0)    158 4,149,600
  785     (8, 8, -3, -5, -8)      (16, 16, 5, 3, 0)    158 4,149,600
  786     (9, 3, 2, -3, -11)     (20, 14, 13, 8, 0)    158 17,350,200
  787     (9, 3, 3, -5, -10)     (19, 13, 13, 5, 0)    158 9,853,200
  788     (9, 5, 0, -4, -10)     (19, 15, 10, 6, 0)    158 35,065,800
  789     (9, 7, -4, -4, -8)      (17, 15, 4, 4, 0)    158 4,422,600
  790    (10, 2, 0, -1, -11)    (21, 13, 11, 10, 0)    158 9,009,000
  791    (10, 2, 2, -4, -10)     (20, 12, 12, 6, 0)    158 10,495,800
  792   (10, 4, -2, -2, -10)      (20, 14, 8, 8, 0)    158 10,495,800
  793     (10, 4, 0, -5, -9)      (19, 13, 9, 4, 0)    158 35,065,800
  794    (10, 5, -3, -3, -9)      (19, 14, 6, 6, 0)    158 9,853,200
  795    (10, 5, -1, -7, -7)      (17, 12, 6, 0, 0)    158 9,363,900
  796    (10, 6, -4, -5, -7)      (17, 13, 3, 2, 0)    158 7,207,200
  797    (11, 1, 0, -2, -10)     (21, 11, 10, 8, 0)    158 9,009,000
  798    (11, 3, -2, -3, -9)      (20, 12, 7, 6, 0)    158 17,350,200
  799    (12, 1, -1, -4, -8)       (20, 9, 7, 4, 0)    158 12,927,600
  800    (12, 2, -2, -5, -7)       (19, 9, 5, 2, 0)    158 12,751,200
  801      (7, 6, 3, -7, -9)     (16, 15, 12, 2, 0)    157 7,068,600
  802    (7, 7, -1, -2, -11)     (18, 18, 10, 9, 0)    157 4,573,800
  803     (9, 4, 0, -2, -11)     (20, 15, 11, 9, 0)    157 21,621,600
  804     (9, 7, -3, -6, -7)      (16, 14, 4, 1, 0)    157 7,068,600
  805     (11, 2, 0, -4, -9)      (20, 11, 9, 5, 0)    157 21,621,600
  806     (11, 2, 1, -7, -7)       (18, 9, 8, 0, 0)    157 4,573,800
  807     (5, 5, 5, -3, -12)     (17, 17, 17, 9, 0)    156  548,625
  808     (6, 6, 2, -2, -12)    (18, 18, 14, 10, 0)    156 4,658,500
  809     (6, 6, 4, -6, -10)     (16, 16, 14, 4, 0)    156 2,926,000
  810      (8, 4, 0, 0, -12)    (20, 16, 12, 12, 0)    156 4,754,750
  811      (8, 4, 4, -8, -8)     (16, 12, 12, 0, 0)    156 1,512,875
  812     (8, 5, 1, -3, -11)     (19, 16, 12, 8, 0)    156 24,089,625
  813     (8, 7, -1, -5, -9)      (17, 16, 8, 4, 0)    156 15,361,500
  814     (8, 8, -4, -4, -8)      (16, 16, 4, 4, 0)    156 1,512,875
  815      (9, 1, 1, 1, -12)    (21, 13, 13, 13, 0)    156  577,500
  816      (9, 5, 1, -7, -8)      (17, 13, 9, 1, 0)    156 15,361,500
  817    (10, 1, 1, -1, -11)    (21, 12, 12, 10, 0)    156 3,705,625
  818    (10, 6, -4, -6, -6)      (16, 12, 2, 0, 0)    156 2,926,000
  819   (11, 1, -1, -1, -10)      (21, 11, 9, 9, 0)    156 3,705,625
  820    (11, 3, -1, -5, -8)      (19, 11, 7, 3, 0)    156 24,089,625
  821   (12, -1, -1, -1, -9)       (21, 8, 8, 8, 0)    156  577,500
  822     (12, 0, 0, -4, -8)       (20, 8, 8, 4, 0)    156 4,754,750
  823    (12, 2, -2, -6, -6)       (18, 8, 4, 0, 0)    156 4,658,500
  824    (12, 3, -5, -5, -5)       (17, 8, 0, 0, 0)    156  548,625
  825     (7, 4, 3, -2, -12)    (19, 16, 15, 10, 0)    155 7,845,024
  826     (7, 5, 3, -4, -11)     (18, 16, 14, 7, 0)    155 12,359,424
  827      (7, 6, 3, -8, -8)     (15, 14, 11, 0, 0)    155 2,418,624
  828     (8, 3, 2, -1, -12)    (20, 15, 14, 11, 0)    155 7,962,624
  829     (8, 5, 2, -5, -10)     (18, 15, 12, 5, 0)    155 22,708,224
  830      (8, 6, 1, -6, -9)     (17, 15, 10, 3, 0)    155 19,432,224
  831     (8, 8, -3, -6, -7)      (15, 15, 4, 1, 0)    155 2,418,624
  832    (9, 4, -1, -1, -11)    (20, 15, 10, 10, 0)    155 7,783,776
  833      (9, 4, 2, -6, -9)     (18, 13, 11, 3, 0)    155 20,015,424
  834     (9, 6, -2, -4, -9)      (18, 15, 7, 5, 0)    155 20,015,424
  835     (9, 6, -1, -6, -8)      (17, 14, 7, 2, 0)    155 19,432,224
  836    (10, 3, 0, -3, -10)     (20, 13, 10, 7, 0)    155 25,165,824
  837    (10, 5, -2, -5, -8)      (18, 13, 6, 3, 0)    155 22,708,224
  838     (11, 1, 1, -4, -9)     (20, 10, 10, 5, 0)    155 7,783,776
  839    (11, 4, -3, -5, -7)      (18, 11, 4, 2, 0)    155 12,359,424
  840    (12, 1, -2, -3, -8)       (20, 9, 6, 5, 0)    155 7,962,624
  841    (12, 2, -3, -4, -7)       (19, 9, 4, 3, 0)    155 7,845,024
  842     (6, 5, 5, -6, -10)     (16, 15, 15, 4, 0)    154 1,491,750
  843     (7, 5, 1, -1, -12)    (19, 17, 13, 11, 0)    154 9,108,000
  844      (7, 5, 4, -7, -9)     (16, 14, 13, 2, 0)    154 4,551,750
  845     (8, 6, 0, -4, -10)     (18, 16, 10, 6, 0)    154 23,042,250
  846    (9, 5, -1, -3, -10)      (19, 15, 9, 7, 0)    154 23,908,500
  847     (9, 7, -4, -5, -7)      (16, 14, 3, 2, 0)    154 4,551,750
  848     (10, 1, 0, 0, -11)    (21, 12, 11, 11, 0)    154 1,901,250
  849     (10, 3, 1, -5, -9)     (19, 12, 10, 4, 0)    154 23,908,500
  850     (10, 4, 0, -6, -8)      (18, 12, 8, 2, 0)    154 23,042,250
  851    (10, 6, -5, -5, -6)      (16, 12, 1, 1, 0)    154 1,491,750
  852    (11, 0, 0, -1, -10)     (21, 10, 10, 9, 0)    154 1,901,250
  853    (12, 1, -1, -5, -7)       (19, 8, 6, 2, 0)    154 9,108,000
  854     (6, 6, 3, -4, -11)     (17, 17, 14, 7, 0)    153 4,659,200
  855     (7, 4, 4, -4, -11)     (18, 15, 15, 7, 0)    153 4,712,400
  856     (7, 6, 1, -3, -11)     (18, 17, 12, 8, 0)    153 13,213,200
  857      (7, 7, 1, -6, -9)     (16, 16, 10, 3, 0)    153 6,809,600
  858     (9, 3, 1, -2, -11)     (20, 14, 12, 9, 0)    153 16,326,800
  859      (9, 3, 3, -6, -9)     (18, 12, 12, 3, 0)    153 7,114,800
  860     (9, 4, 1, -4, -10)     (19, 14, 11, 6, 0)    153 28,464,800
  861     (9, 6, -3, -3, -9)      (18, 15, 6, 6, 0)    153 7,114,800
  862     (9, 6, -1, -7, -7)      (16, 13, 6, 0, 0)    153 6,809,600
  863    (10, 4, -1, -4, -9)      (19, 13, 8, 5, 0)    153 28,464,800
  864    (11, 2, -1, -3, -9)      (20, 11, 8, 6, 0)    153 16,326,800
  865    (11, 3, -1, -6, -7)      (18, 10, 6, 1, 0)    153 13,213,200
  866    (11, 4, -4, -4, -7)      (18, 11, 3, 3, 0)    153 4,712,400
  867    (11, 4, -3, -6, -6)      (17, 10, 3, 0, 0)    153 4,659,200
  868     (6, 5, 3, -2, -12)    (18, 17, 15, 10, 0)    152 5,091,075
  869     (6, 6, 1, -1, -12)    (18, 18, 13, 11, 0)    152 3,274,425
  870      (6, 6, 4, -7, -9)     (15, 15, 13, 2, 0)    152 1,846,800
  871      (7, 5, 0, 0, -12)    (19, 17, 12, 12, 0)    152 3,296,475
  872      (7, 5, 4, -8, -8)     (15, 13, 12, 0, 0)    152 1,556,100
  873     (7, 6, 2, -5, -10)     (17, 16, 12, 5, 0)    152 12,708,150
  874     (7, 7, 0, -4, -10)     (17, 17, 10, 6, 0)    152 8,026,200
  875      (8, 3, 1, 0, -12)    (20, 15, 13, 12, 0)    152 5,212,350
  876     (8, 4, 2, -3, -11)     (19, 15, 13, 8, 0)    152 17,605,350
  877     (8, 4, 3, -5, -10)     (18, 14, 13, 5, 0)    152 12,959,100
  878     (8, 5, 0, -2, -11)     (19, 16, 11, 9, 0)    152 16,616,925
  879      (8, 6, 1, -7, -8)      (16, 14, 9, 1, 0)    152 10,224,225
  880     (8, 7, -2, -4, -9)      (17, 16, 7, 5, 0)    152 10,503,675
  881     (8, 7, -1, -6, -8)      (16, 15, 7, 2, 0)    152 10,224,225
  882     (8, 8, -4, -5, -7)      (15, 15, 3, 2, 0)    152 1,556,100
  883      (9, 4, 2, -7, -8)     (17, 12, 10, 1, 0)    152 10,503,675
  884    (9, 5, -2, -2, -10)      (19, 15, 8, 8, 0)    152 8,476,650
  885      (9, 5, 0, -5, -9)      (18, 14, 9, 4, 0)    152 28,849,425
  886     (9, 7, -4, -6, -6)      (15, 13, 2, 0, 0)    152 1,846,800
  887    (10, 2, 1, -3, -10)     (20, 12, 11, 7, 0)    152 14,414,400
  888     (10, 2, 2, -5, -9)     (19, 11, 11, 4, 0)    152 8,476,650
  889   (10, 3, -1, -2, -10)      (20, 13, 9, 8, 0)    152 14,414,400
  890     (10, 4, 0, -7, -7)      (17, 11, 7, 0, 0)    152 8,026,200
  891    (10, 5, -3, -4, -8)      (18, 13, 5, 4, 0)    152 12,959,100
  892    (10, 5, -2, -6, -7)      (17, 12, 5, 1, 0)    152 12,708,150
  893     (11, 2, 0, -5, -8)      (19, 10, 8, 3, 0)    152 16,616,925
  894    (11, 3, -2, -4, -8)      (19, 11, 6, 4, 0)    152 17,605,350
  895    (12, 0, -1, -3, -8)       (20, 8, 7, 5, 0)    152 5,212,350
  896     (12, 0, 0, -5, -7)       (19, 7, 7, 2, 0)    152 3,296,475
  897    (12, 1, -1, -6, -6)       (18, 7, 5, 0, 0)    152 3,274,425
  898    (12, 2, -3, -5, -6)       (18, 8, 3, 1, 0)    152 5,091,075
  899     (9, 2, 2, -2, -11)     (20, 13, 13, 9, 0)    151 6,048,000
  900    (11, 2, -2, -2, -9)      (20, 11, 7, 7, 0)    151 6,048,000
  901     (6, 4, 4, -2, -12)    (18, 16, 16, 10, 0)    150 2,124,276
  902     (6, 5, 4, -4, -11)     (17, 16, 15, 7, 0)    150 3,879,876
  903      (6, 5, 5, -7, -9)     (15, 14, 14, 2, 0)    150  940,576
  904      (6, 6, 0, 0, -12)    (18, 18, 12, 12, 0)    150 1,177,176
  905      (6, 6, 4, -8, -8)     (14, 14, 12, 0, 0)    150  631,176
  906     (7, 4, 2, -1, -12)    (19, 16, 14, 11, 0)    150 7,537,376
  907      (7, 7, 1, -7, -8)      (15, 15, 9, 1, 0)    150 3,581,424
  908      (8, 2, 2, 0, -12)    (20, 14, 14, 12, 0)    150 2,178,176
  909     (8, 3, 3, -3, -11)     (19, 14, 14, 8, 0)    150 6,437,424
  910    (8, 5, -1, -1, -11)    (19, 16, 10, 10, 0)    150 5,922,224
  911      (8, 5, 2, -6, -9)     (17, 14, 11, 3, 0)    150 16,410,576
  912    (8, 6, -1, -3, -10)      (18, 16, 9, 7, 0)    150 15,578,024
  913     (8, 7, -3, -3, -9)      (17, 16, 6, 6, 0)    150 3,727,724
  914     (8, 7, -1, -7, -7)      (15, 14, 6, 0, 0)    150 3,581,424
  915     (8, 8, -4, -6, -6)      (14, 14, 2, 0, 0)    150  631,176
  916     (9, 3, 0, -1, -11)    (20, 14, 11, 10, 0)    150 9,733,724
  917     (9, 3, 2, -4, -10)     (19, 13, 12, 6, 0)    150 15,904,224
  918      (9, 3, 3, -7, -8)     (17, 11, 11, 1, 0)    150 3,727,724
  919     (9, 6, -2, -5, -8)      (17, 14, 6, 3, 0)    150 16,410,576
  920     (9, 7, -5, -5, -6)      (15, 13, 1, 1, 0)    150  940,576
  921     (10, 3, 1, -6, -8)      (18, 11, 9, 2, 0)    150 15,578,024
  922    (10, 4, -2, -3, -9)      (19, 13, 7, 6, 0)    150 15,904,224
  923     (11, 1, 0, -3, -9)      (20, 10, 9, 6, 0)    150 9,733,724
  924     (11, 1, 1, -5, -8)       (19, 9, 9, 3, 0)    150 5,922,224
  925    (11, 3, -3, -3, -8)      (19, 11, 5, 5, 0)    150 6,437,424
  926    (11, 4, -4, -5, -6)      (17, 10, 2, 1, 0)    150 3,879,876
  927    (12, 0, -2, -2, -8)       (20, 8, 6, 6, 0)    150 2,178,176
  928     (12, 0, 0, -6, -6)       (18, 6, 6, 0, 0)    150 1,177,176
  929    (12, 1, -2, -4, -7)       (19, 8, 5, 3, 0)    150 7,537,376
  930    (12, 2, -4, -4, -6)       (18, 8, 2, 2, 0)    150 2,124,276
  931     (7, 6, 0, -2, -11)     (18, 17, 11, 9, 0)    149 9,009,000
  932     (11, 2, 0, -6, -7)       (18, 9, 7, 1, 0)    149 9,009,000
  933     (5, 5, 4, -2, -12)    (17, 17, 16, 10, 0)    148 1,091,475
  934      (6, 5, 5, -8, -8)     (14, 13, 13, 0, 0)    148  321,300
  935     (7, 3, 3, -1, -12)    (19, 15, 15, 11, 0)    148 2,903,175
  936     (7, 5, 2, -3, -11)     (18, 16, 13, 8, 0)    148 12,837,825
  937     (7, 5, 3, -5, -10)     (17, 15, 13, 5, 0)    148 10,333,575
  938    (7, 7, -1, -3, -10)      (17, 17, 9, 7, 0)    148 5,405,400
  939      (8, 2, 1, 1, -12)    (20, 14, 13, 13, 0)    148 1,124,550
  940     (8, 5, 1, -4, -10)     (18, 15, 11, 6, 0)    148 22,297,275
  941    (8, 6, -2, -2, -10)      (18, 16, 8, 8, 0)    148 5,501,925
  942      (8, 6, 0, -5, -9)      (17, 15, 9, 4, 0)    148 18,918,900
  943     (8, 8, -5, -5, -6)      (14, 14, 1, 1, 0)    148  321,300
  944     (9, 4, 0, -3, -10)     (19, 14, 10, 7, 0)    148 23,225,400
  945      (9, 5, 0, -6, -8)      (17, 13, 8, 2, 0)    148 18,918,900
  946    (10, 2, 0, -2, -10)     (20, 12, 10, 8, 0)    148 11,809,800
  947     (10, 2, 2, -6, -8)     (18, 10, 10, 2, 0)    148 5,501,925
  948     (10, 3, 0, -4, -9)      (19, 12, 9, 5, 0)    148 23,225,400
  949     (10, 3, 1, -7, -7)      (17, 10, 8, 0, 0)    148 5,405,400
  950    (10, 4, -1, -5, -8)      (18, 12, 7, 3, 0)    148 22,297,275
  951    (10, 5, -3, -5, -7)      (17, 12, 4, 2, 0)    148 10,333,575
  952    (11, 3, -2, -5, -7)      (18, 10, 5, 2, 0)    148 12,837,825
  953   (12, -1, -1, -2, -8)       (20, 7, 7, 6, 0)    148 1,124,550
  954    (12, 1, -3, -3, -7)       (19, 8, 4, 4, 0)    148 2,903,175
  955    (12, 2, -4, -5, -5)       (17, 7, 1, 0, 0)    148 1,091,475
  956     (5, 5, 5, -4, -11)     (16, 16, 16, 7, 0)    147  501,600
  957     (6, 5, 2, -1, -12)    (18, 17, 14, 11, 0)    147 4,505,600
  958      (7, 4, 1, 0, -12)    (19, 16, 13, 12, 0)    147 4,544,800
  959    (7, 6, -1, -1, -11)    (18, 17, 10, 10, 0)    147 3,194,400
  960      (7, 6, 2, -6, -9)     (16, 15, 11, 3, 0)    147 9,172,800
  961     (8, 4, 1, -2, -11)     (19, 15, 12, 9, 0)    147 15,069,600
  962      (8, 4, 3, -6, -9)     (17, 13, 12, 3, 0)    147 9,329,600
  963      (8, 5, 2, -7, -8)     (16, 13, 10, 1, 0)    147 8,601,600
  964     (8, 7, -2, -5, -8)      (16, 15, 6, 3, 0)    147 8,601,600
  965     (9, 2, 1, -1, -11)    (20, 13, 12, 10, 0)    147 6,406,400
  966      (9, 4, 1, -5, -9)     (18, 13, 10, 4, 0)    147 23,038,400
